,mda_round,tc,beta,pfpr0,cr_factor,mda_coverage,strategy,b_drug,oz_eff
1597,3,0.55,0.0508,0.5,2,0.6,ABA,OZFQ,40
1598,3,0.55,0.0508,0.5,2,0.6,ABB,OZFQ,40
1599,3,0.55,0.0508,0.5,2,0.7,AAB,OZFQ,40
1600,3,0.55,0.0508,0.5,2,0.7,ABA,OZFQ,40
1601,3,0.55,0.0508,0.5,2,0.7,ABB,OZFQ,40
1602,3,0.55,0.0508,0.5,2,0.8,AAB,OZFQ,40
1603,3,0.55,0.0508,0.5,2,0.8,ABA,OZFQ,40
1604,3,0.55,0.0508,0.5,2,0.8,ABB,OZFQ,40
1605,3,0.55,0.0508,0.5,2,0.9,AAB,OZFQ,40
1606,3,0.55,0.0508,0.5,2,0.9,ABA,OZFQ,40
1607,3,0.55,0.0508,0.5,2,0.9,ABB,OZFQ,40
1608,3,0.55,0.0508,0.5,5,0.6,AAB,OZFQ,40
1609,3,0.55,0.0508,0.5,5,0.6,ABA,OZFQ,40
1610,3,0.55,0.0508,0.5,5,0.6,ABB,OZFQ,40
1611,3,0.55,0.0508,0.5,5,0.7,AAB,OZFQ,40
1612,3,0.55,0.0508,0.5,5,0.7,ABA,OZFQ,40
1613,3,0.55,0.0508,0.5,5,0.7,ABB,OZFQ,40
1614,3,0.55,0.0508,0.5,5,0.8,AAB,OZFQ,40
1615,3,0.55,0.0508,0.5,5,0.8,ABA,OZFQ,40
1616,3,0.55,0.0508,0.5,5,0.8,ABB,OZFQ,40
1617,3,0.55,0.0508,0.5,5,0.9,AAB,OZFQ,40
1618,3,0.55,0.0508,0.5,5,0.9,ABA,OZFQ,40
1619,3,0.55,0.0508,0.5,5,0.9,ABB,OZFQ,40
1620,3,0.55,0.0508,0.5,10,0.6,AAB,OZFQ,40
1621,3,0.55,0.0508,0.5,10,0.6,ABA,OZFQ,40
1622,3,0.55,0.0508,0.5,10,0.6,ABB,OZFQ,40
1623,3,0.55,0.0508,0.5,10,0.7,AAB,OZFQ,40
1624,3,0.55,0.0508,0.5,10,0.7,ABA,OZFQ,40
1625,3,0.55,0.0508,0.5,10,0.7,ABB,OZFQ,40
1626,3,0.55,0.0508,0.5,10,0.8,AAB,OZFQ,40
1627,3,0.55,0.0508,0.5,10,0.8,ABA,OZFQ,40
1628,3,0.55,0.0508,0.5,10,0.8,ABB,OZFQ,40
1629,3,0.55,0.0508,0.5,10,0.9,AAB,OZFQ,40
1630,3,0.55,0.0508,0.5,10,0.9,ABA,OZFQ,40
1631,3,0.55,0.0508,0.5,10,0.9,ABB,OZFQ,40
1632,3,0.55,0.0475,0.1,1,0.6,AAB,OZFQ,40
1633,3,0.55,0.0475,0.1,1,0.6,ABA,OZFQ,40
1634,3,0.55,0.0475,0.1,1,0.6,ABB,OZFQ,40
1635,3,0.55,0.0475,0.1,1,0.7,AAB,OZFQ,40
1636,3,0.55,0.0475,0.1,1,0.7,ABA,OZFQ,40
1637,3,0.55,0.0475,0.1,1,0.7,ABB,OZFQ,40
1638,3,0.55,0.0475,0.1,1,0.8,AAB,OZFQ,40
1639,3,0.55,0.0475,0.1,1,0.8,ABA,OZFQ,40
1640,3,0.55,0.0475,0.1,1,0.8,ABB,OZFQ,40
1641,3,0.55,0.0475,0.1,1,0.9,AAB,OZFQ,40
1642,3,0.55,0.0475,0.1,1,0.9,ABA,OZFQ,40
1643,3,0.55,0.0475,0.1,1,0.9,ABB,OZFQ,40
1644,3,0.55,0.0475,0.1,2,0.6,AAB,OZFQ,40
1645,3,0.55,0.0475,0.1,2,0.6,ABA,OZFQ,40
1646,3,0.55,0.0475,0.1,2,0.6,ABB,OZFQ,40
1647,3,0.55,0.0475,0.1,2,0.7,AAB,OZFQ,40
1648,3,0.55,0.0475,0.1,2,0.7,ABA,OZFQ,40
1649,3,0.55,0.0475,0.1,2,0.7,ABB,OZFQ,40
1650,3,0.55,0.0475,0.1,2,0.8,AAB,OZFQ,40
1651,3,0.55,0.0475,0.1,2,0.8,ABA,OZFQ,40
1652,3,0.55,0.0475,0.1,2,0.8,ABB,OZFQ,40
1653,3,0.55,0.0475,0.1,2,0.9,AAB,OZFQ,40
1654,3,0.55,0.0475,0.1,2,0.9,ABA,OZFQ,40
1655,3,0.55,0.0475,0.1,2,0.9,ABB,OZFQ,40
1656,3,0.55,0.0475,0.1,5,0.6,AAB,OZFQ,40
1657,3,0.55,0.0475,0.1,5,0.6,ABA,OZFQ,40
1658,3,0.55,0.0475,0.1,5,0.6,ABB,OZFQ,40
1659,3,0.55,0.0475,0.1,5,0.7,AAB,OZFQ,40
1660,3,0.55,0.0475,0.1,5,0.7,ABA,OZFQ,40
1661,3,0.55,0.0475,0.1,5,0.7,ABB,OZFQ,40
1662,3,0.55,0.0475,0.1,5,0.8,AAB,OZFQ,40
1663,3,0.55,0.0475,0.1,5,0.8,ABA,OZFQ,40
1664,3,0.55,0.0475,0.1,5,0.8,ABB,OZFQ,40
1665,3,0.55,0.0475,0.1,5,0.9,AAB,OZFQ,40
1666,3,0.55,0.0475,0.1,5,0.9,ABA,OZFQ,40
1667,3,0.55,0.0475,0.1,5,0.9,ABB,OZFQ,40
1668,3,0.55,0.0475,0.1,10,0.6,AAB,OZFQ,40
1669,3,0.55,0.0475,0.1,10,0.6,ABA,OZFQ,40
1670,3,0.55,0.0475,0.1,10,0.6,ABB,OZFQ,40
1671,3,0.55,0.0475,0.1,10,0.7,AAB,OZFQ,40
1672,3,0.55,0.0475,0.1,10,0.7,ABA,OZFQ,40
1673,3,0.55,0.0475,0.1,10,0.7,ABB,OZFQ,40
1674,3,0.55,0.0475,0.1,10,0.8,AAB,OZFQ,40
1675,3,0.55,0.0475,0.1,10,0.8,ABA,OZFQ,40
1676,3,0.55,0.0475,0.1,10,0.8,ABB,OZFQ,40
1677,3,0.55,0.0475,0.1,10,0.9,AAB,OZFQ,40
1678,3,0.55,0.0475,0.1,10,0.9,ABA,OZFQ,40
1679,3,0.55,0.0475,0.1,10,0.9,ABB,OZFQ,40
1680,3,0.75,0.0735,3.0,1,0.6,AAB,OZFQ,40
1681,3,0.75,0.0735,3.0,1,0.6,ABA,OZFQ,40
1682,3,0.75,0.0735,3.0,1,0.6,ABB,OZFQ,40
1683,3,0.75,0.0735,3.0,1,0.7,AAB,OZFQ,40
1684,3,0.75,0.0735,3.0,1,0.7,ABA,OZFQ,40
1685,3,0.75,0.0735,3.0,1,0.7,ABB,OZFQ,40
1686,3,0.75,0.0735,3.0,1,0.8,AAB,OZFQ,40
1687,3,0.75,0.0735,3.0,1,0.8,ABA,OZFQ,40
1688,3,0.75,0.0735,3.0,1,0.8,ABB,OZFQ,40
1689,3,0.75,0.0735,3.0,1,0.9,AAB,OZFQ,40
1690,3,0.75,0.0735,3.0,1,0.9,ABA,OZFQ,40
1691,3,0.75,0.0735,3.0,1,0.9,ABB,OZFQ,40
1692,3,0.75,0.0735,3.0,2,0.6,AAB,OZFQ,40
1693,3,0.75,0.0735,3.0,2,0.6,ABA,OZFQ,40
1694,3,0.75,0.0735,3.0,2,0.6,ABB,OZFQ,40
1695,3,0.75,0.0735,3.0,2,0.7,AAB,OZFQ,40
1696,3,0.75,0.0735,3.0,2,0.7,ABA,OZFQ,40
1697,3,0.75,0.0735,3.0,2,0.7,ABB,OZFQ,40
1698,3,0.75,0.0735,3.0,2,0.8,AAB,OZFQ,40
1699,3,0.75,0.0735,3.0,2,0.8,ABA,OZFQ,40
1700,3,0.75,0.0735,3.0,2,0.8,ABB,OZFQ,40
1701,3,0.75,0.0735,3.0,2,0.9,AAB,OZFQ,40
1702,3,0.75,0.0735,3.0,2,0.9,ABA,OZFQ,40
1703,3,0.75,0.0735,3.0,2,0.9,ABB,OZFQ,40
1704,3,0.75,0.0735,3.0,5,0.6,AAB,OZFQ,40
1705,3,0.75,0.0735,3.0,5,0.6,ABA,OZFQ,40
1706,3,0.75,0.0735,3.0,5,0.6,ABB,OZFQ,40
1707,3,0.75,0.0735,3.0,5,0.7,AAB,OZFQ,40
1708,3,0.75,0.0735,3.0,5,0.7,ABA,OZFQ,40
1709,3,0.75,0.0735,3.0,5,0.7,ABB,OZFQ,40
1710,3,0.75,0.0735,3.0,5,0.8,AAB,OZFQ,40
1711,3,0.75,0.0735,3.0,5,0.8,ABA,OZFQ,40
1712,3,0.75,0.0735,3.0,5,0.8,ABB,OZFQ,40
1713,3,0.75,0.0735,3.0,5,0.9,AAB,OZFQ,40
1714,3,0.75,0.0735,3.0,5,0.9,ABA,OZFQ,40
1715,3,0.75,0.0735,3.0,5,0.9,ABB,OZFQ,40
1716,3,0.75,0.0735,3.0,10,0.6,AAB,OZFQ,40
1717,3,0.75,0.0735,3.0,10,0.6,ABA,OZFQ,40
1718,3,0.75,0.0735,3.0,10,0.6,ABB,OZFQ,40
1719,3,0.75,0.0735,3.0,10,0.7,AAB,OZFQ,40
1720,3,0.75,0.0735,3.0,10,0.7,ABA,OZFQ,40
1721,3,0.75,0.0735,3.0,10,0.7,ABB,OZFQ,40
1722,3,0.75,0.0735,3.0,10,0.8,AAB,OZFQ,40
1723,3,0.75,0.0735,3.0,10,0.8,ABA,OZFQ,40
1724,3,0.75,0.0735,3.0,10,0.8,ABB,OZFQ,40
1725,3,0.75,0.0735,3.0,10,0.9,AAB,OZFQ,40
1726,3,0.75,0.0735,3.0,10,0.9,ABA,OZFQ,40
1727,3,0.75,0.0735,3.0,10,0.9,ABB,OZFQ,40
1728,3,0.75,0.067,2.0,1,0.6,AAB,OZFQ,40
1729,3,0.75,0.067,2.0,1,0.6,ABA,OZFQ,40
1730,3,0.75,0.067,2.0,1,0.6,ABB,OZFQ,40
1731,3,0.75,0.067,2.0,1,0.7,AAB,OZFQ,40
1732,3,0.75,0.067,2.0,1,0.7,ABA,OZFQ,40
1733,3,0.75,0.067,2.0,1,0.7,ABB,OZFQ,40
1734,3,0.75,0.067,2.0,1,0.8,AAB,OZFQ,40
1735,3,0.75,0.067,2.0,1,0.8,ABA,OZFQ,40
1736,3,0.75,0.067,2.0,1,0.8,ABB,OZFQ,40
1737,3,0.75,0.067,2.0,1,0.9,AAB,OZFQ,40
1738,3,0.75,0.067,2.0,1,0.9,ABA,OZFQ,40
1739,3,0.75,0.067,2.0,1,0.9,ABB,OZFQ,40
1740,3,0.75,0.067,2.0,2,0.6,AAB,OZFQ,40
1741,3,0.75,0.067,2.0,2,0.6,ABA,OZFQ,40
1742,3,0.75,0.067,2.0,2,0.6,ABB,OZFQ,40
1743,3,0.75,0.067,2.0,2,0.7,AAB,OZFQ,40
1744,3,0.75,0.067,2.0,2,0.7,ABA,OZFQ,40
1745,3,0.75,0.067,2.0,2,0.7,ABB,OZFQ,40
1746,3,0.75,0.067,2.0,2,0.8,AAB,OZFQ,40
1747,3,0.75,0.067,2.0,2,0.8,ABA,OZFQ,40
1748,3,0.75,0.067,2.0,2,0.8,ABB,OZFQ,40
1749,3,0.75,0.067,2.0,2,0.9,AAB,OZFQ,40
1750,3,0.75,0.067,2.0,2,0.9,ABA,OZFQ,40
1751,3,0.75,0.067,2.0,2,0.9,ABB,OZFQ,40
1752,3,0.75,0.067,2.0,5,0.6,AAB,OZFQ,40
1753,3,0.75,0.067,2.0,5,0.6,ABA,OZFQ,40
1754,3,0.75,0.067,2.0,5,0.6,ABB,OZFQ,40
1755,3,0.75,0.067,2.0,5,0.7,AAB,OZFQ,40
1756,3,0.75,0.067,2.0,5,0.7,ABA,OZFQ,40
1757,3,0.75,0.067,2.0,5,0.7,ABB,OZFQ,40
1758,3,0.75,0.067,2.0,5,0.8,AAB,OZFQ,40
1759,3,0.75,0.067,2.0,5,0.8,ABA,OZFQ,40
1760,3,0.75,0.067,2.0,5,0.8,ABB,OZFQ,40
1761,3,0.75,0.067,2.0,5,0.9,AAB,OZFQ,40
1762,3,0.75,0.067,2.0,5,0.9,ABA,OZFQ,40
1763,3,0.75,0.067,2.0,5,0.9,ABB,OZFQ,40
1764,3,0.75,0.067,2.0,10,0.6,AAB,OZFQ,40
1765,3,0.75,0.067,2.0,10,0.6,ABA,OZFQ,40
1766,3,0.75,0.067,2.0,10,0.6,ABB,OZFQ,40
1767,3,0.75,0.067,2.0,10,0.7,AAB,OZFQ,40
1768,3,0.75,0.067,2.0,10,0.7,ABA,OZFQ,40
1769,3,0.75,0.067,2.0,10,0.7,ABB,OZFQ,40
1770,3,0.75,0.067,2.0,10,0.8,AAB,OZFQ,40
1771,3,0.75,0.067,2.0,10,0.8,ABA,OZFQ,40
1772,3,0.75,0.067,2.0,10,0.8,ABB,OZFQ,40
1773,3,0.75,0.067,2.0,10,0.9,AAB,OZFQ,40
1774,3,0.75,0.067,2.0,10,0.9,ABA,OZFQ,40
1775,3,0.75,0.067,2.0,10,0.9,ABB,OZFQ,40
1776,3,0.75,0.061,1.0,1,0.6,AAB,OZFQ,40
1777,3,0.75,0.061,1.0,1,0.6,ABA,OZFQ,40
1778,3,0.75,0.061,1.0,1,0.6,ABB,OZFQ,40
1779,3,0.75,0.061,1.0,1,0.7,AAB,OZFQ,40
1780,3,0.75,0.061,1.0,1,0.7,ABA,OZFQ,40
1781,3,0.75,0.061,1.0,1,0.7,ABB,OZFQ,40
1782,3,0.75,0.061,1.0,1,0.8,AAB,OZFQ,40
1783,3,0.75,0.061,1.0,1,0.8,ABA,OZFQ,40
1784,3,0.75,0.061,1.0,1,0.8,ABB,OZFQ,40
1785,3,0.75,0.061,1.0,1,0.9,AAB,OZFQ,40
1786,3,0.75,0.061,1.0,1,0.9,ABA,OZFQ,40
1787,3,0.75,0.061,1.0,1,0.9,ABB,OZFQ,40
1788,3,0.75,0.061,1.0,2,0.6,AAB,OZFQ,40
1789,3,0.75,0.061,1.0,2,0.6,ABA,OZFQ,40
1790,3,0.75,0.061,1.0,2,0.6,ABB,OZFQ,40
1791,3,0.75,0.061,1.0,2,0.7,AAB,OZFQ,40
1792,3,0.75,0.061,1.0,2,0.7,ABA,OZFQ,40
1793,3,0.75,0.061,1.0,2,0.7,ABB,OZFQ,40
1794,3,0.75,0.061,1.0,2,0.8,AAB,OZFQ,40
1795,3,0.75,0.061,1.0,2,0.8,ABA,OZFQ,40
1796,3,0.75,0.061,1.0,2,0.8,ABB,OZFQ,40
1797,3,0.75,0.061,1.0,2,0.9,AAB,OZFQ,40
1798,3,0.75,0.061,1.0,2,0.9,ABA,OZFQ,40
1799,3,0.75,0.061,1.0,2,0.9,ABB,OZFQ,40
1800,3,0.75,0.061,1.0,5,0.6,AAB,OZFQ,40
1801,3,0.75,0.061,1.0,5,0.6,ABA,OZFQ,40
1802,3,0.75,0.061,1.0,5,0.6,ABB,OZFQ,40
1803,3,0.75,0.061,1.0,5,0.7,AAB,OZFQ,40
1804,3,0.75,0.061,1.0,5,0.7,ABA,OZFQ,40
1805,3,0.75,0.061,1.0,5,0.7,ABB,OZFQ,40
1806,3,0.75,0.061,1.0,5,0.8,AAB,OZFQ,40
1807,3,0.75,0.061,1.0,5,0.8,ABA,OZFQ,40
1808,3,0.75,0.061,1.0,5,0.8,ABB,OZFQ,40
1809,3,0.75,0.061,1.0,5,0.9,AAB,OZFQ,40
1810,3,0.75,0.061,1.0,5,0.9,ABA,OZFQ,40
1811,3,0.75,0.061,1.0,5,0.9,ABB,OZFQ,40
1812,3,0.75,0.061,1.0,10,0.6,AAB,OZFQ,40
1813,3,0.75,0.061,1.0,10,0.6,ABA,OZFQ,40
1814,3,0.75,0.061,1.0,10,0.6,ABB,OZFQ,40
1815,3,0.75,0.061,1.0,10,0.7,AAB,OZFQ,40
1816,3,0.75,0.061,1.0,10,0.7,ABA,OZFQ,40
1817,3,0.75,0.061,1.0,10,0.7,ABB,OZFQ,40
1818,3,0.75,0.061,1.0,10,0.8,AAB,OZFQ,40
1819,3,0.75,0.061,1.0,10,0.8,ABA,OZFQ,40
1820,3,0.75,0.061,1.0,10,0.8,ABB,OZFQ,40
1821,3,0.75,0.061,1.0,10,0.9,AAB,OZFQ,40
1822,3,0.75,0.061,1.0,10,0.9,ABA,OZFQ,40
1823,3,0.75,0.061,1.0,10,0.9,ABB,OZFQ,40
1824,3,0.75,0.057,0.5,1,0.6,AAB,OZFQ,40
1825,3,0.75,0.057,0.5,1,0.6,ABA,OZFQ,40
1826,3,0.75,0.057,0.5,1,0.6,ABB,OZFQ,40
1827,3,0.75,0.057,0.5,1,0.7,AAB,OZFQ,40
1828,3,0.75,0.057,0.5,1,0.7,ABA,OZFQ,40
1829,3,0.75,0.057,0.5,1,0.7,ABB,OZFQ,40
1830,3,0.75,0.057,0.5,1,0.8,AAB,OZFQ,40
1831,3,0.75,0.057,0.5,1,0.8,ABA,OZFQ,40
1832,3,0.75,0.057,0.5,1,0.8,ABB,OZFQ,40
1833,3,0.75,0.057,0.5,1,0.9,AAB,OZFQ,40
1834,3,0.75,0.057,0.5,1,0.9,ABA,OZFQ,40
1835,3,0.75,0.057,0.5,1,0.9,ABB,OZFQ,40
1836,3,0.75,0.057,0.5,2,0.6,AAB,OZFQ,40
1837,3,0.75,0.057,0.5,2,0.6,ABA,OZFQ,40
1838,3,0.75,0.057,0.5,2,0.6,ABB,OZFQ,40
1839,3,0.75,0.057,0.5,2,0.7,AAB,OZFQ,40
1840,3,0.75,0.057,0.5,2,0.7,ABA,OZFQ,40
1841,3,0.75,0.057,0.5,2,0.7,ABB,OZFQ,40
1842,3,0.75,0.057,0.5,2,0.8,AAB,OZFQ,40
1843,3,0.75,0.057,0.5,2,0.8,ABA,OZFQ,40
1844,3,0.75,0.057,0.5,2,0.8,ABB,OZFQ,40
1845,3,0.75,0.057,0.5,2,0.9,AAB,OZFQ,40
1846,3,0.75,0.057,0.5,2,0.9,ABA,OZFQ,40
1847,3,0.75,0.057,0.5,2,0.9,ABB,OZFQ,40
1848,3,0.75,0.057,0.5,5,0.6,AAB,OZFQ,40
1849,3,0.75,0.057,0.5,5,0.6,ABA,OZFQ,40
1850,3,0.75,0.057,0.5,5,0.6,ABB,OZFQ,40
1851,3,0.75,0.057,0.5,5,0.7,AAB,OZFQ,40
1852,3,0.75,0.057,0.5,5,0.7,ABA,OZFQ,40
1853,3,0.75,0.057,0.5,5,0.7,ABB,OZFQ,40
1854,3,0.75,0.057,0.5,5,0.8,AAB,OZFQ,40
1855,3,0.75,0.057,0.5,5,0.8,ABA,OZFQ,40
1856,3,0.75,0.057,0.5,5,0.8,ABB,OZFQ,40
1857,3,0.75,0.057,0.5,5,0.9,AAB,OZFQ,40
1858,3,0.75,0.057,0.5,5,0.9,ABA,OZFQ,40
1859,3,0.75,0.057,0.5,5,0.9,ABB,OZFQ,40
1860,3,0.75,0.057,0.5,10,0.6,AAB,OZFQ,40
1861,3,0.75,0.057,0.5,10,0.6,ABA,OZFQ,40
1862,3,0.75,0.057,0.5,10,0.6,ABB,OZFQ,40
1863,3,0.75,0.057,0.5,10,0.7,AAB,OZFQ,40
1864,3,0.75,0.057,0.5,10,0.7,ABA,OZFQ,40
1865,3,0.75,0.057,0.5,10,0.7,ABB,OZFQ,40
1866,3,0.75,0.057,0.5,10,0.8,AAB,OZFQ,40
1867,3,0.75,0.057,0.5,10,0.8,ABA,OZFQ,40
1868,3,0.75,0.057,0.5,10,0.8,ABB,OZFQ,40
1869,3,0.75,0.057,0.5,10,0.9,AAB,OZFQ,40
1870,3,0.75,0.057,0.5,10,0.9,ABA,OZFQ,40
1871,3,0.75,0.057,0.5,10,0.9,ABB,OZFQ,40
1872,3,0.75,0.0537,0.1,1,0.6,AAB,OZFQ,40
1873,3,0.75,0.0537,0.1,1,0.6,ABA,OZFQ,40
1874,3,0.75,0.0537,0.1,1,0.6,ABB,OZFQ,40
1875,3,0.75,0.0537,0.1,1,0.7,AAB,OZFQ,40
1876,3,0.75,0.0537,0.1,1,0.7,ABA,OZFQ,40
1877,3,0.75,0.0537,0.1,1,0.7,ABB,OZFQ,40
1878,3,0.75,0.0537,0.1,1,0.8,AAB,OZFQ,40
1879,3,0.75,0.0537,0.1,1,0.8,ABA,OZFQ,40
1880,3,0.75,0.0537,0.1,1,0.8,ABB,OZFQ,40
1881,3,0.75,0.0537,0.1,1,0.9,AAB,OZFQ,40
1882,3,0.75,0.0537,0.1,1,0.9,ABA,OZFQ,40
1883,3,0.75,0.0537,0.1,1,0.9,ABB,OZFQ,40
1884,3,0.75,0.0537,0.1,2,0.6,AAB,OZFQ,40
1885,3,0.75,0.0537,0.1,2,0.6,ABA,OZFQ,40
1886,3,0.75,0.0537,0.1,2,0.6,ABB,OZFQ,40
1887,3,0.75,0.0537,0.1,2,0.7,AAB,OZFQ,40
1888,3,0.75,0.0537,0.1,2,0.7,ABA,OZFQ,40
1889,3,0.75,0.0537,0.1,2,0.7,ABB,OZFQ,40
1890,3,0.75,0.0537,0.1,2,0.8,AAB,OZFQ,40
1891,3,0.75,0.0537,0.1,2,0.8,ABA,OZFQ,40
1892,3,0.75,0.0537,0.1,2,0.8,ABB,OZFQ,40
1893,3,0.75,0.0537,0.1,2,0.9,AAB,OZFQ,40
1894,3,0.75,0.0537,0.1,2,0.9,ABA,OZFQ,40
1895,3,0.75,0.0537,0.1,2,0.9,ABB,OZFQ,40
1896,3,0.75,0.0537,0.1,5,0.6,AAB,OZFQ,40
1897,3,0.75,0.0537,0.1,5,0.6,ABA,OZFQ,40
1898,3,0.75,0.0537,0.1,5,0.6,ABB,OZFQ,40
1899,3,0.75,0.0537,0.1,5,0.7,AAB,OZFQ,40
1900,3,0.75,0.0537,0.1,5,0.7,ABA,OZFQ,40
1901,3,0.75,0.0537,0.1,5,0.7,ABB,OZFQ,40
1902,3,0.75,0.0537,0.1,5,0.8,AAB,OZFQ,40
1903,3,0.75,0.0537,0.1,5,0.8,ABA,OZFQ,40
1904,3,0.75,0.0537,0.1,5,0.8,ABB,OZFQ,40
1905,3,0.75,0.0537,0.1,5,0.9,AAB,OZFQ,40
1906,3,0.75,0.0537,0.1,5,0.9,ABA,OZFQ,40
1907,3,0.75,0.0537,0.1,5,0.9,ABB,OZFQ,40
1908,3,0.75,0.0537,0.1,10,0.6,AAB,OZFQ,40
1909,3,0.75,0.0537,0.1,10,0.6,ABA,OZFQ,40
1910,3,0.75,0.0537,0.1,10,0.6,ABB,OZFQ,40
1911,3,0.75,0.0537,0.1,10,0.7,AAB,OZFQ,40
1912,3,0.75,0.0537,0.1,10,0.7,ABA,OZFQ,40
1913,3,0.75,0.0537,0.1,10,0.7,ABB,OZFQ,40
1914,3,0.75,0.0537,0.1,10,0.8,AAB,OZFQ,40
1915,3,0.75,0.0537,0.1,10,0.8,ABA,OZFQ,40
1916,3,0.75,0.0537,0.1,10,0.8,ABB,OZFQ,40
1917,3,0.75,0.0537,0.1,10,0.9,AAB,OZFQ,40
1918,3,0.75,0.0537,0.1,10,0.9,ABA,OZFQ,40
1919,3,0.75,0.0537,0.1,10,0.9,ABB,OZFQ,40
1920,4,0.55,0.06413,3.0,1,0.6,AAB,OZFQ,40
1921,4,0.55,0.06413,3.0,1,0.6,ABA,OZFQ,40
1922,4,0.55,0.06413,3.0,1,0.6,ABB,OZFQ,40
1923,4,0.55,0.06413,3.0,1,0.7,AAB,OZFQ,40
1924,4,0.55,0.06413,3.0,1,0.7,ABA,OZFQ,40
1925,4,0.55,0.06413,3.0,1,0.7,ABB,OZFQ,40
1926,4,0.55,0.06413,3.0,1,0.8,AAB,OZFQ,40
1927,4,0.55,0.06413,3.0,1,0.8,ABA,OZFQ,40
1928,4,0.55,0.06413,3.0,1,0.8,ABB,OZFQ,40
1929,4,0.55,0.06413,3.0,1,0.9,AAB,OZFQ,40
1930,4,0.55,0.06413,3.0,1,0.9,ABA,OZFQ,40
1931,4,0.55,0.06413,3.0,1,0.9,ABB,OZFQ,40
1932,4,0.55,0.06413,3.0,2,0.6,AAB,OZFQ,40
1933,4,0.55,0.06413,3.0,2,0.6,ABA,OZFQ,40
1934,4,0.55,0.06413,3.0,2,0.6,ABB,OZFQ,40
1935,4,0.55,0.06413,3.0,2,0.7,AAB,OZFQ,40
1936,4,0.55,0.06413,3.0,2,0.7,ABA,OZFQ,40
1937,4,0.55,0.06413,3.0,2,0.7,ABB,OZFQ,40
1938,4,0.55,0.06413,3.0,2,0.8,AAB,OZFQ,40
1939,4,0.55,0.06413,3.0,2,0.8,ABA,OZFQ,40
1940,4,0.55,0.06413,3.0,2,0.8,ABB,OZFQ,40
1941,4,0.55,0.06413,3.0,2,0.9,AAB,OZFQ,40
1942,4,0.55,0.06413,3.0,2,0.9,ABA,OZFQ,40
1943,4,0.55,0.06413,3.0,2,0.9,ABB,OZFQ,40
1944,4,0.55,0.06413,3.0,5,0.6,AAB,OZFQ,40
1945,4,0.55,0.06413,3.0,5,0.6,ABA,OZFQ,40
1946,4,0.55,0.06413,3.0,5,0.6,ABB,OZFQ,40
1947,4,0.55,0.06413,3.0,5,0.7,AAB,OZFQ,40
1948,4,0.55,0.06413,3.0,5,0.7,ABA,OZFQ,40
1949,4,0.55,0.06413,3.0,5,0.7,ABB,OZFQ,40
1950,4,0.55,0.06413,3.0,5,0.8,AAB,OZFQ,40
1951,4,0.55,0.06413,3.0,5,0.8,ABA,OZFQ,40
1952,4,0.55,0.06413,3.0,5,0.8,ABB,OZFQ,40
1953,4,0.55,0.06413,3.0,5,0.9,AAB,OZFQ,40
1954,4,0.55,0.06413,3.0,5,0.9,ABA,OZFQ,40
1955,4,0.55,0.06413,3.0,5,0.9,ABB,OZFQ,40
1956,4,0.55,0.06413,3.0,10,0.6,AAB,OZFQ,40
1957,4,0.55,0.06413,3.0,10,0.6,ABA,OZFQ,40
1958,4,0.55,0.06413,3.0,10,0.6,ABB,OZFQ,40
1959,4,0.55,0.06413,3.0,10,0.7,AAB,OZFQ,40
1960,4,0.55,0.06413,3.0,10,0.7,ABA,OZFQ,40
1961,4,0.55,0.06413,3.0,10,0.7,ABB,OZFQ,40
1962,4,0.55,0.06413,3.0,10,0.8,AAB,OZFQ,40
1963,4,0.55,0.06413,3.0,10,0.8,ABA,OZFQ,40
1964,4,0.55,0.06413,3.0,10,0.8,ABB,OZFQ,40
1965,4,0.55,0.06413,3.0,10,0.9,AAB,OZFQ,40
1966,4,0.55,0.06413,3.0,10,0.9,ABA,OZFQ,40
1967,4,0.55,0.06413,3.0,10,0.9,ABB,OZFQ,40
1968,4,0.55,0.0585,2.0,1,0.6,AAB,OZFQ,40
1969,4,0.55,0.0585,2.0,1,0.6,ABA,OZFQ,40
1970,4,0.55,0.0585,2.0,1,0.6,ABB,OZFQ,40
1971,4,0.55,0.0585,2.0,1,0.7,AAB,OZFQ,40
1972,4,0.55,0.0585,2.0,1,0.7,ABA,OZFQ,40
1973,4,0.55,0.0585,2.0,1,0.7,ABB,OZFQ,40
1974,4,0.55,0.0585,2.0,1,0.8,AAB,OZFQ,40
1975,4,0.55,0.0585,2.0,1,0.8,ABA,OZFQ,40
1976,4,0.55,0.0585,2.0,1,0.8,ABB,OZFQ,40
1977,4,0.55,0.0585,2.0,1,0.9,AAB,OZFQ,40
1978,4,0.55,0.0585,2.0,1,0.9,ABA,OZFQ,40
1979,4,0.55,0.0585,2.0,1,0.9,ABB,OZFQ,40
1980,4,0.55,0.0585,2.0,2,0.6,AAB,OZFQ,40
1981,4,0.55,0.0585,2.0,2,0.6,ABA,OZFQ,40
1982,4,0.55,0.0585,2.0,2,0.6,ABB,OZFQ,40
1983,4,0.55,0.0585,2.0,2,0.7,AAB,OZFQ,40
1984,4,0.55,0.0585,2.0,2,0.7,ABA,OZFQ,40
1985,4,0.55,0.0585,2.0,2,0.7,ABB,OZFQ,40
1986,4,0.55,0.0585,2.0,2,0.8,AAB,OZFQ,40
1987,4,0.55,0.0585,2.0,2,0.8,ABA,OZFQ,40
